Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
100-human-natural-hair-vendors-silky-straight-4pcs-double-lace-weft-seamless-clip-in-real-human-hair-extensions,,,,,,,,,18 Inches,,#16/613,,,132241283013863_245651184,0.0,shopify,continue,alibaba,136.00,0.00,true,true,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/Hd539733c03cc4bcbad0a492fcce75cec0.jpg?v=1663707433,2,Hd539733c03cc4bcbad0a492fcce75cec0.jpg,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/Hd539733c03cc4bcbad0a492fcce75cec0.jpg?v=1663707433,lb,,50.00,,,
100-human-natural-hair-vendors-silky-straight-4pcs-double-lace-weft-seamless-clip-in-real-human-hair-extensions,,,,,,,,,22 Inches,,#16/613,,,132241283013863_245651185,0.0,shopify,continue,alibaba,136.00,0.00,true,true,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/H78bd8bf27b8b40e693675722d3f1e3642.jpg?v=1663707433,3,H78bd8bf27b8b40e693675722d3f1e3642.jpg,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/Hd539733c03cc4bcbad0a492fcce75cec0.jpg?v=1663707433,lb,,50.00,,,
100-human-natural-hair-vendors-silky-straight-4pcs-double-lace-weft-seamless-clip-in-real-human-hair-extensions,,,,,,,,,14 Inches,,#8P60,,,132241283013863_245651186,0.0,shopify,continue,alibaba,136.00,0.00,true,true,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/Hf37ebd49c5324c27b2441bdeab5fe0c2b.jpg?v=1663707433,4,Hf37ebd49c5324c27b2441bdeab5fe0c2b.jpg,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/H78bd8bf27b8b40e693675722d3f1e3642.jpg?v=1663707433,lb,,50.00,,,
100-human-natural-hair-vendors-silky-straight-4pcs-double-lace-weft-seamless-clip-in-real-human-hair-extensions,,,,,,,,,22 Inches,,#4t27,,,132241283013863_245651187,0.0,shopify,continue,alibaba,136.00,0.00,true,true,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/Hac8cdd359abf47ec98dbd9133893fce3o.jpg?v=1663707433,5,Hac8cdd359abf47ec98dbd9133893fce3o.jpg,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/Hf37ebd49c5324c27b2441bdeab5fe0c2b.jpg?v=1663707433,lb,,50.00,,,
100-human-natural-hair-vendors-silky-straight-4pcs-double-lace-weft-seamless-clip-in-real-human-hair-extensions,,,,,,,,,18 Inches,,#8P60,,,132241283013863_245651188,0.0,shopify,continue,alibaba,136.00,0.00,true,true,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/H6529a7f5f6e14ec28d36c3fd3a96a57ag.jpg?v=1663707433,6,H6529a7f5f6e14ec28d36c3fd3a96a57ag.jpg,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/H78bd8bf27b8b40e693675722d3f1e3642.jpg?v=1663707433,lb,,50.00,,,
100-human-natural-hair-vendors-silky-straight-4pcs-double-lace-weft-seamless-clip-in-real-human-hair-extensions,,,,,,,,,16 Inches,,#8P60,,,132241283013863_245651189,0.0,shopify,continue,alibaba,136.00,0.00,true,true,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/H64bc220eea274148a277c2df2bf0d8afX.jpg?v=1663707433,7,H64bc220eea274148a277c2df2bf0d8afX.jpg,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/H78bd8bf27b8b40e693675722d3f1e3642.jpg?v=1663707433,lb,,50.00,,,
100-human-natural-hair-vendors-silky-straight-4pcs-double-lace-weft-seamless-clip-in-real-human-hair-extensions,,,,,,,,,22 Inches,,#8P60,,,132241283013863_245651190,0.0,shopify,continue,alibaba,136.00,0.00,true,true,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/Hbc9a9384bea44a66adc074bc47d95a82M.jpg?v=1663707433,8,Hbc9a9384bea44a66adc074bc47d95a82M.jpg,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/H78bd8bf27b8b40e693675722d3f1e3642.jpg?v=1663707433,lb,,50.00,,,
100-human-natural-hair-vendors-silky-straight-4pcs-double-lace-weft-seamless-clip-in-real-human-hair-extensions,,,,,,,,,20 Inches,,#8P60,,,132241283013863_245651191,0.0,shopify,continue,alibaba,136.00,0.00,true,true,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/H25f8feae6d1a43609c6e607a7b7c705bU.jpg?v=1663707433,9,H25f8feae6d1a43609c6e607a7b7c705bU.jpg,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/H78bd8bf27b8b40e693675722d3f1e3642.jpg?v=1663707433,lb,,50.00,,,
100-human-natural-hair-vendors-silky-straight-4pcs-double-lace-weft-seamless-clip-in-real-human-hair-extensions,,,,,,,,,16 Inches,,#16/613,,,132241283013863_245651192,0.0,shopify,continue,alibaba,136.00,0.00,true,true,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/Hd0abafb538fd40488c2f8e3bbf552404r.jpg?v=1663707433,10,Hd0abafb538fd40488c2f8e3bbf552404r.jpg,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/Hd539733c03cc4bcbad0a492fcce75cec0.jpg?v=1663707433,lb,,50.00,,,
100-human-natural-hair-vendors-silky-straight-4pcs-double-lace-weft-seamless-clip-in-real-human-hair-extensions,,,,,,,,,14 Inches,,#16/613,,,132241283013863_245651193,0.0,shopify,continue,alibaba,136.00,0.00,true,true,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/H935c64ffdc214e1c955a2310924341843.jpg?v=1663707433,11,H935c64ffdc214e1c955a2310924341843.jpg,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/Hd539733c03cc4bcbad0a492fcce75cec0.jpg?v=1663707433,lb,,50.00,,,
100-human-natural-hair-vendors-silky-straight-4pcs-double-lace-weft-seamless-clip-in-real-human-hair-extensions,,,,,,,,,18 Inches,,#4t27/4,,,132241283013863_245651194,0.0,shopify,continue,alibaba,136.00,0.00,true,true,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/Hf011b145a0b14d6fb2341f42eaf8e440t.jpg?v=1663707433,12,Hf011b145a0b14d6fb2341f42eaf8e440t.jpg,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/Hac8cdd359abf47ec98dbd9133893fce3o.jpg?v=1663707433,lb,,50.00,,,
100-human-natural-hair-vendors-silky-straight-4pcs-double-lace-weft-seamless-clip-in-real-human-hair-extensions,,,,,,,,,16 Inches,,#4t27/4,,,132241283013863_245651195,0.0,shopify,continue,alibaba,136.00,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/Hac8cdd359abf47ec98dbd9133893fce3o.jpg?v=1663707433,lb,,50.00,,,
100-human-natural-hair-vendors-silky-straight-4pcs-double-lace-weft-seamless-clip-in-real-human-hair-extensions,,,,,,,,,22 Inches,,#4t27/4,,,132241283013863_245651196,0.0,shopify,continue,alibaba,136.00,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/Hac8cdd359abf47ec98dbd9133893fce3o.jpg?v=1663707433,lb,,50.00,,,
100-human-natural-hair-vendors-silky-straight-4pcs-double-lace-weft-seamless-clip-in-real-human-hair-extensions,,,,,,,,,20 Inches,,#4t27/4,,,132241283013863_245651197,0.0,shopify,continue,alibaba,136.00,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/Hac8cdd359abf47ec98dbd9133893fce3o.jpg?v=1663707433,lb,,50.00,,,
100-human-natural-hair-vendors-silky-straight-4pcs-double-lace-weft-seamless-clip-in-real-human-hair-extensions,,,,,,,,,16 Inches,,#4t27,,,132241283013863_245651198,0.0,shopify,continue,alibaba,136.00,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/Hf37ebd49c5324c27b2441bdeab5fe0c2b.jpg?v=1663707433,lb,,50.00,,,
100-human-natural-hair-vendors-silky-straight-4pcs-double-lace-weft-seamless-clip-in-real-human-hair-extensions,,,,,,,,,14 Inches,,#4t27,,,132241283013863_245651199,0.0,shopify,continue,alibaba,136.00,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/Hf37ebd49c5324c27b2441bdeab5fe0c2b.jpg?v=1663707433,lb,,50.00,,,
100-human-natural-hair-vendors-silky-straight-4pcs-double-lace-weft-seamless-clip-in-real-human-hair-extensions,,,,,,,,,20 Inches,,#4t27,,,132241283013863_245651200,0.0,shopify,continue,alibaba,136.00,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/Hf37ebd49c5324c27b2441bdeab5fe0c2b.jpg?v=1663707433,lb,,50.00,,,
100-human-natural-hair-vendors-silky-straight-4pcs-double-lace-weft-seamless-clip-in-real-human-hair-extensions,,,,,,,,,18 Inches,,#4t27,,,132241283013863_245651201,0.0,shopify,continue,alibaba,136.00,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/Hf37ebd49c5324c27b2441bdeab5fe0c2b.jpg?v=1663707433,lb,,50.00,,,
100-human-natural-hair-vendors-silky-straight-4pcs-double-lace-weft-seamless-clip-in-real-human-hair-extensions,,,,,,,,,22 Inches,,#30,,,132241283013863_245651202,0.0,shopify,continue,alibaba,136.00,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/H6529a7f5f6e14ec28d36c3fd3a96a57ag.jpg?v=1663707433,lb,,50.00,,,
100-human-natural-hair-vendors-silky-straight-4pcs-double-lace-weft-seamless-clip-in-real-human-hair-extensions,,,,,,,,,20 Inches,,#30,,,132241283013863_245651203,0.0,shopify,continue,alibaba,136.00,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/H6529a7f5f6e14ec28d36c3fd3a96a57ag.jpg?v=1663707433,lb,,50.00,,,
100-human-natural-hair-vendors-silky-straight-4pcs-double-lace-weft-seamless-clip-in-real-human-hair-extensions,,,,,,,,,16 Inches,,#3T8/22,,,132241283013863_245651204,0.0,shopify,continue,alibaba,136.00,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/H64bc220eea274148a277c2df2bf0d8afX.jpg?v=1663707433,lb,,50.00,,,
100-human-natural-hair-vendors-silky-straight-4pcs-double-lace-weft-seamless-clip-in-real-human-hair-extensions,,,,,,,,,14 Inches,,#3T8/22,,,132241283013863_245651205,0.0,shopify,continue,alibaba,136.00,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/H64bc220eea274148a277c2df2bf0d8afX.jpg?v=1663707433,lb,,50.00,,,
100-human-natural-hair-vendors-silky-straight-4pcs-double-lace-weft-seamless-clip-in-real-human-hair-extensions,,,,,,,,,20 Inches,,#3T8/22,,,132241283013863_245651206,0.0,shopify,continue,alibaba,136.00,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/H64bc220eea274148a277c2df2bf0d8afX.jpg?v=1663707433,lb,,50.00,,,
100-human-natural-hair-vendors-silky-straight-4pcs-double-lace-weft-seamless-clip-in-real-human-hair-extensions,,,,,,,,,18 Inches,,#3T8/22,,,132241283013863_245651207,0.0,shopify,continue,alibaba,136.00,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/H64bc220eea274148a277c2df2bf0d8afX.jpg?v=1663707433,lb,,50.00,,,
100-human-natural-hair-vendors-silky-straight-4pcs-double-lace-weft-seamless-clip-in-real-human-hair-extensions,,,,,,,,,14 Inches,,#4t27/4,,,132241283013863_245651208,0.0,shopify,continue,alibaba,136.00,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/Hac8cdd359abf47ec98dbd9133893fce3o.jpg?v=1663707433,lb,,50.00,,,
100-human-natural-hair-vendors-silky-straight-4pcs-double-lace-weft-seamless-clip-in-real-human-hair-extensions,,,,,,,,,22 Inches,,#3T8/22,,,132241283013863_245651209,0.0,shopify,continue,alibaba,136.00,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/H64bc220eea274148a277c2df2bf0d8afX.jpg?v=1663707433,lb,,50.00,,,
100-human-natural-hair-vendors-silky-straight-4pcs-double-lace-weft-seamless-clip-in-real-human-hair-extensions,,,,,,,,,14 Inches,,#30,,,132241283013863_245651210,0.0,shopify,continue,alibaba,136.00,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/H6529a7f5f6e14ec28d36c3fd3a96a57ag.jpg?v=1663707433,lb,,50.00,,,
100-human-natural-hair-vendors-silky-straight-4pcs-double-lace-weft-seamless-clip-in-real-human-hair-extensions,,,,,,,,,18 Inches,,#30,,,132241283013863_245651211,0.0,shopify,continue,alibaba,136.00,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/H6529a7f5f6e14ec28d36c3fd3a96a57ag.jpg?v=1663707433,lb,,50.00,,,
100-human-natural-hair-vendors-silky-straight-4pcs-double-lace-weft-seamless-clip-in-real-human-hair-extensions,,,,,,,,,16 Inches,,#30,,,132241283013863_245651212,0.0,shopify,continue,alibaba,136.00,0.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0616/4879/7856/products/H6529a7f5f6e14ec28d36c3fd3a96a57ag.jpg?v=1663707433,lb,,50.00,,,
